executionOrder,submissionId,type,relativeExecutionTime,Depth,statement
1,1515,FROM,0.5,1,FROM Students
3,1515,GROUP BY,0.5,1,GROUP BY FirstName
2,1515,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1516,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1516,FROM,0.5,1,FROM <subquery_0> AS NOCS <subquery_1> AS CS Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
3,1516,GROUP BY,0.5,1,GROUP BY FirstName
4,1516,HAVING,0.5,1,HAVING NOCS > CS
6,1516,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1516,WHERE,0.5,1,"WHERE c.Department = 'CS'
"
5,1516,SELECT,0.5,1,SELECT COUNTNetId
1,1516,FROM,0.5,1,FROM Students
3,1516,GROUP BY,0.5,1,GROUP BY FirstName
2,1516,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1516,SELECT,0.5,1,SELECT COUNTNetId
1,1516,FROM,0.5,1,FROM Students
3,1516,GROUP BY,0.5,1,GROUP BY FirstName
2,1516,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1517,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1517,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1517,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1517,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1517,SELECT,0.5,1,SELECT COUNTNetId
1,1517,FROM,0.5,1,FROM Students
3,1517,GROUP BY,0.5,1,GROUP BY FirstName
2,1517,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1517,SELECT,0.5,1,SELECT COUNTNetId
1,1517,FROM,0.5,1,FROM Students
3,1517,GROUP BY,0.5,1,GROUP BY FirstName
2,1517,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1518,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1518,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1518,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1518,WHERE,0.5,1,"WHERE <subquery_0> > <subquery_1>
"
5,1518,SELECT,0.5,1,SELECT COUNTNetId
1,1518,FROM,0.5,1,FROM Students
3,1518,GROUP BY,0.5,1,GROUP BY FirstName
2,1518,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1518,SELECT,0.5,1,SELECT COUNTNetId
1,1518,FROM,0.5,1,FROM Students
3,1518,GROUP BY,0.5,1,GROUP BY FirstName
2,1518,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1519,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1519,FROM,0.5,1,FROM <subquery_0> AS NOCS <subquery_1> AS CS Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
4,1519,HAVING,0.5,1,HAVING NOCS > CS
6,1519,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1519,WHERE,0.5,1,"WHERE c.Department = 'CS'
"
5,1519,SELECT,0.5,1,SELECT COUNTNetId
1,1519,FROM,0.5,1,FROM Students
3,1519,GROUP BY,0.5,1,GROUP BY FirstName
2,1519,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1519,SELECT,0.5,1,SELECT COUNTNetId
1,1519,FROM,0.5,1,FROM Students
3,1519,GROUP BY,0.5,1,GROUP BY FirstName
2,1519,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1520,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1520,FROM,0.5,1,FROM <subquery_0> AS NOCS <subquery_1> AS CS Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1520,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1520,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND NOCS > CS
"
5,1520,SELECT,0.5,1,SELECT COUNTNetId
1,1520,FROM,0.5,1,FROM Students
3,1520,GROUP BY,0.5,1,GROUP BY FirstName
2,1520,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1520,SELECT,0.5,1,SELECT COUNTNetId
1,1520,FROM,0.5,1,FROM Students
3,1520,GROUP BY,0.5,1,GROUP BY FirstName
2,1520,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1521,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1521,FROM,0.5,1,FROM <subquery_0> AS NOCS <subquery_1> AS CS Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1521,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1521,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND NOCS > CS
"
5,1521,SELECT,0.5,1,SELECT COUNTNetId
1,1521,FROM,0.5,1,FROM Students
3,1521,GROUP BY,0.5,1,GROUP BY FirstName
2,1521,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1521,SELECT,0.5,1,SELECT COUNTNetId
1,1521,FROM,0.5,1,FROM Students
3,1521,GROUP BY,0.5,1,GROUP BY FirstName
2,1521,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1522,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1522,FROM,0.5,1,FROM <subquery_0> AS NOCS <subquery_1> AS CS Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1522,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1522,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND NOCS > CS
"
5,1522,SELECT,0.5,1,SELECT COUNT*
1,1522,FROM,0.5,1,FROM Students
3,1522,GROUP BY,0.5,1,GROUP BY NetId
2,1522,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1522,SELECT,0.5,1,SELECT COUNT*
1,1522,FROM,0.5,1,FROM Students
3,1522,GROUP BY,0.5,1,GROUP BY NetId
2,1522,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1523,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1523,FROM,0.5,1,FROM Courses c
6,1523,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title #>= ALL<subquery_3>"
2,1523,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND c.CRN IN<subquery_0>
  AND <subquery_2>
"
5,1523,SELECT,0.5,1,SELECT e.CRN
1,1523,FROM,0.5,1,FROM StudentsNATURAL JOIN Enrollments e
5,1523,SELECT,0.5,1,SELECT COUNTNetId
1,1523,FROM,0.5,1,FROM Students s
3,1523,GROUP BY,0.5,1,GROUP BY s.Department
4,1523,HAVING,0.5,1,HAVING COUNTNetId >= ALL<subquery_1>
2,1523,WHERE,0.5,1,"WHERE s.Department != 'CS'
"
5,1523,SELECT,0.5,1,SELECT CountNetId
1,1523,FROM,0.5,1,FROM Students s
3,1523,GROUP BY,0.5,1,GROUP BY s.Department
2,1523,WHERE,0.5,1,"WHERE s.Department = 'CS'
"
5,1523,SELECT,0.5,1,SELECT CountNetID
1,1523,FROM,0.5,1,FROM Students s
3,1523,GROUP BY,0.5,1,GROUP BY s.NetId
2,1523,WHERE,0.5,1,"WHERE s.Department = 'CS'
"
5,1524,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1524,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1524,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1524,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND * IN<subquery_0> > <subquery_1>)
"
5,1524,SELECT,0.5,1,SELECT COUNTNetId
1,1524,FROM,0.5,1,FROM Students
3,1524,GROUP BY,0.5,1,GROUP BY FirstName
2,1524,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1524,SELECT,0.5,1,SELECT COUNTNetId
1,1524,FROM,0.5,1,FROM Students
3,1524,GROUP BY,0.5,1,GROUP BY FirstName
2,1524,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1525,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1525,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1525,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1525,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND IN<subquery_0> > <subquery_1>)
"
5,1525,SELECT,0.5,1,SELECT COUNTNetId
1,1525,FROM,0.5,1,FROM Students
3,1525,GROUP BY,0.5,1,GROUP BY FirstName
2,1525,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1525,SELECT,0.5,1,SELECT COUNTNetId
1,1525,FROM,0.5,1,FROM Students
3,1525,GROUP BY,0.5,1,GROUP BY FirstName
2,1525,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1526,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1526,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1526,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1526,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1526,SELECT,0.5,1,SELECT COUNTNetId
1,1526,FROM,0.5,1,FROM Students
3,1526,GROUP BY,0.5,1,GROUP BY FirstName
2,1526,WHERE,0.5,1,"WHERE Department != 'CS'
"
5,1526,SELECT,0.5,1,SELECT COUNTNetId
1,1526,FROM,0.5,1,FROM Students
3,1526,GROUP BY,0.5,1,GROUP BY FirstName
2,1526,WHERE,0.5,1,"WHERE Department = 'CS'
"
5,1527,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1527,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1527,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1527,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1527,SELECT,0.5,1,SELECT COUNTNetId
1,1527,FROM,0.5,1,FROM Students
2,1527,WHERE,0.5,1,WHERE Department != 'CS'
5,1527,SELECT,0.5,1,SELECT COUNTNetId
1,1527,FROM,0.5,1,FROM Students
2,1527,WHERE,0.5,1,WHERE Department = 'CS'
5,1528,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1528,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
3,1528,GROUP BY,0.5,1,GROUP BY Title
6,1528,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1528,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1528,SELECT,0.5,1,SELECT COUNTNetId
1,1528,FROM,0.5,1,FROM Students
2,1528,WHERE,0.5,1,WHERE Department != 'CS'
5,1528,SELECT,0.5,1,SELECT COUNTNetId
1,1528,FROM,0.5,1,FROM Students
2,1528,WHERE,0.5,1,WHERE Department = 'CS'
5,1529,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1529,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1529,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1529,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1529,SELECT,0.5,1,SELECT COUNTNetId
1,1529,FROM,0.5,1,FROM Students
2,1529,WHERE,0.5,1,WHERE Department != 'CS'
5,1529,SELECT,0.5,1,SELECT COUNTNetId
1,1529,FROM,0.5,1,FROM Students
2,1529,WHERE,0.5,1,WHERE Department = 'CS'
5,1530,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1530,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1530,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1530,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1530,SELECT,0.5,1,SELECT COUNTNetId
1,1530,FROM,0.5,1,FROM Students
2,1530,WHERE,0.5,1,WHERE Department != 'CS'
5,1530,SELECT,0.5,1,SELECT COUNTNetId
1,1530,FROM,0.5,1,FROM Students
2,1530,WHERE,0.5,1,WHERE Department = 'CS'
5,1531,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1531,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1531,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1531,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1531,SELECT,0.5,1,SELECT COUNT*
1,1531,FROM,0.5,1,FROM Students
2,1531,WHERE,0.5,1,WHERE Department != 'CS'
5,1531,SELECT,0.5,1,SELECT COUNT*
1,1531,FROM,0.5,1,FROM Students
2,1531,WHERE,0.5,1,WHERE Department = 'CS'
5,1532,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1532,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses
6,1532,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1532,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1532,SELECT,0.5,1,SELECT COUNT*
1,1532,FROM,0.5,1,FROM Students
2,1532,WHERE,0.5,1,WHERE Department != 'CS'
5,1532,SELECT,0.5,1,SELECT COUNT*
1,1532,FROM,0.5,1,FROM Students
2,1532,WHERE,0.5,1,WHERE Department = 'CS'
5,1533,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1533,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses c
6,1533,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1533,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1533,SELECT,0.5,1,SELECT COUNT*
1,1533,FROM,0.5,1,FROM Students
2,1533,WHERE,0.5,1,WHERE Department != 'CS'
5,1533,SELECT,0.5,1,SELECT COUNT*
1,1533,FROM,0.5,1,FROM Students
2,1533,WHERE,0.5,1,WHERE Department = 'CS'
5,1534,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1534,FROM,0.5,1,FROM Courses c
6,1534,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1534,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1534,SELECT,0.5,1,SELECT COUNT*
1,1534,FROM,0.5,1,FROM Students
2,1534,WHERE,0.5,1,WHERE Department != 'CS'
5,1534,SELECT,0.5,1,SELECT COUNT*
1,1534,FROM,0.5,1,FROM Students
2,1534,WHERE,0.5,1,WHERE Department = 'CS'
5,1535,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1535,FROM,0.5,1,FROM Courses c
6,1535,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1535,WHERE,0.5,1,"WHERE <subquery_0> > <subquery_1>)
"
5,1535,SELECT,0.5,1,SELECT COUNT*
1,1535,FROM,0.5,1,"FROM Students s,
     Courses c"
2,1535,WHERE,0.5,1,"WHERE s.Department != 'CS'
  AND c.Department ='CS'"
5,1535,SELECT,0.5,1,SELECT COUNT*
1,1535,FROM,0.5,1,"FROM Students s,
     Courses c"
2,1535,WHERE,0.5,1,"WHERE Department = 'CS'
  AND c.Department ='CS'"
5,1536,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1536,FROM,0.5,1,FROM Courses c
6,1536,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1536,WHERE,0.5,1,"WHERE <subquery_0> > <subquery_1>)
"
5,1536,SELECT,0.5,1,SELECT COUNT*
1,1536,FROM,0.5,1,"FROM Students s,
     Courses c"
2,1536,WHERE,0.5,1,"WHERE s.Department != 'CS'
  AND c.Department ='CS'"
5,1536,SELECT,0.5,1,SELECT COUNT*
1,1536,FROM,0.5,1,"FROM Students s,
     Courses c"
2,1536,WHERE,0.5,1,"WHERE s.Department = 'CS'
  AND c.Department ='CS'"
5,1537,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1537,FROM,0.5,1,FROM Courses c
6,1537,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1537,WHERE,0.5,1,"WHERE <subquery_0> > <subquery_1>
"
5,1537,SELECT,0.5,1,SELECT COUNT*
1,1537,FROM,0.5,1,"FROM Students s,
     Courses c"
2,1537,WHERE,0.5,1,"WHERE s.Department != 'CS'
  AND c.Department ='CS'"
5,1537,SELECT,0.5,1,SELECT COUNT*
1,1537,FROM,0.5,1,"FROM Students s,
     Courses c"
2,1537,WHERE,0.5,1,"WHERE s.Department = 'CS'
  AND c.Department ='CS'"
5,1538,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1538,FROM,0.5,1,FROM Courses c
6,1538,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1538,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1538,SELECT,0.5,1,SELECT COUNT*
1,1538,FROM,0.5,1,FROM Students
2,1538,WHERE,0.5,1,WHERE Department != 'CS'
5,1538,SELECT,0.5,1,SELECT COUNT*
1,1538,FROM,0.5,1,FROM Students
2,1538,WHERE,0.5,1,WHERE Department = 'CS'
5,1539,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1539,FROM,0.5,1,FROM Courses c
6,1539,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1539,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1539,SELECT,0.5,1,SELECT COUNT*
1,1539,FROM,0.5,1,FROM StudentsNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
2,1539,WHERE,0.5,1,WHERE s.Department != 'CS'
5,1539,SELECT,0.5,1,SELECT COUNT*
1,1539,FROM,0.5,1,FROM StudentsNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
2,1539,WHERE,0.5,1,WHERE s.Department = 'CS'
5,1540,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1540,FROM,0.5,1,FROM Courses c
6,1540,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1540,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1540,SELECT,0.5,1,SELECT COUNT*
1,1540,FROM,0.5,1,FROM StudentsNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
2,1540,WHERE,0.5,1,WHERE s.Department != 'CS'
5,1540,SELECT,0.5,1,SELECT COUNT*
1,1540,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
2,1540,WHERE,0.5,1,WHERE s.Department = 'CS'
5,1541,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1541,FROM,0.5,1,FROM Courses c
6,1541,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1541,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1541,SELECT,0.5,1,SELECT COUNT*
1,1541,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
2,1541,WHERE,0.5,1,WHERE s.Department != 'CS'
5,1541,SELECT,0.5,1,SELECT COUNT*
1,1541,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
2,1541,WHERE,0.5,1,WHERE s.Department = 'CS'
5,1542,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1542,FROM,0.5,1,FROM Students sNATURAL JOIN Enrollments eJOIN Courses c ON e.CRN = c.CRN
6,1542,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1542,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1542,SELECT,0.5,1,SELECT COUNT*
1,1542,FROM,0.5,1,FROM Students s
2,1542,WHERE,0.5,1,WHERE s.Department != 'CS'
5,1542,SELECT,0.5,1,SELECT COUNT*
1,1542,FROM,0.5,1,FROM Students s
2,1542,WHERE,0.5,1,WHERE s.Department = 'CS'
5,1543,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1543,FROM,0.5,1,FROM Courses c
6,1543,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1543,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1543,SELECT,0.5,1,SELECT COUNT*
1,1543,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses cJOIN Students s ON s.NetId=e.NetId
2,1543,WHERE,0.5,1,WHERE s.Department != 'CS'
5,1543,SELECT,0.5,1,SELECT COUNT*
1,1543,FROM,0.5,1,FROM Enrollments eNATURAL JOIN Courses cJOIN Students s ON s.NetId=e.NetId
2,1543,WHERE,0.5,1,WHERE s.Department = 'CS'
5,1544,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1544,FROM,0.5,1,FROM Courses c
6,1544,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1544,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1544,SELECT,0.5,1,SELECT COUNT*
1,1544,FROM,0.5,1,FROM StudentsINNER JOIN EnrollmentsNATURAL JOIN Courses ON Students.NetId=Enrollments.NetId
2,1544,WHERE,0.5,1,WHERE s.Department != 'CS'
5,1545,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1545,FROM,0.5,1,FROM Courses c
6,1545,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1545,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1545,SELECT,0.5,1,SELECT COUNT*
1,1545,FROM,0.5,1,FROM Students sINNER JOIN EnrollmentsNATURAL JOIN Courses ON Students.NetId=Enrollments.NetId
2,1545,WHERE,0.5,1,WHERE s.Department != 'CS'
5,1545,SELECT,0.5,1,SELECT COUNT*
1,1545,FROM,0.5,1,FROM Students sINNER JOIN EnrollmentsNATURAL JOIN Courses ON Students.NetId=Enrollments.NetId ON s.NetId=e.NetId
2,1545,WHERE,0.5,1,WHERE s.Department = 'CS'
5,1546,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1546,FROM,0.5,1,FROM StudentsINNER JOIN EnrollmentsNATURAL JOIN Courses c ON Students.NetId=Enrollments.NetId
6,1546,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1546,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1546,SELECT,0.5,1,SELECT COUNTNetId
1,1546,FROM,0.5,1,FROM Students
2,1546,WHERE,0.5,1,WHERE Department != 'CS'
5,1546,SELECT,0.5,1,SELECT COUNTNetId
1,1546,FROM,0.5,1,FROM Students
2,1546,WHERE,0.5,1,WHERE Department = 'CS'
5,1547,SELECT,0.5,1,"SELECT DISTINCT Title,
                Instructor"
1,1547,FROM,0.5,1,FROM StudentsINNER JOIN EnrollmentsNATURAL JOIN Courses c ON Students.NetId=Enrollments.NetId
6,1547,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1547,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1547,SELECT,0.5,1,SELECT COUNTNetId
1,1547,FROM,0.5,1,FROM Students
2,1547,WHERE,0.5,1,WHERE Department != 'CS'
5,1547,SELECT,0.5,1,SELECT COUNTNetId
1,1547,FROM,0.5,1,FROM Students
2,1547,WHERE,0.5,1,WHERE Department = 'CS'
5,1548,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1548,FROM,0.5,1,FROM StudentsINNER JOIN EnrollmentsNATURAL JOIN Courses c ON Students.NetId=Enrollments.NetId
6,1548,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1548,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1548,SELECT,0.5,1,SELECT DISTINCT COUNTNetId
1,1548,FROM,0.5,1,FROM Students
2,1548,WHERE,0.5,1,WHERE Department != 'CS'
5,1548,SELECT,0.5,1,SELECT DISTINCT COUNTNetId
1,1548,FROM,0.5,1,FROM Students
2,1548,WHERE,0.5,1,WHERE Department = 'CS'
5,1549,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1549,FROM,0.5,1,FROM EnrollmentsINNER JOIN Courses c ON e.CRN=c.CRN
6,1549,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1549,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1549,SELECT,0.5,1,SELECT COUNTNetId
1,1549,FROM,0.5,1,FROM Students
2,1549,WHERE,0.5,1,WHERE Department != 'CS'
5,1549,SELECT,0.5,1,SELECT COUNTNetId
1,1549,FROM,0.5,1,FROM Students
2,1549,WHERE,0.5,1,WHERE Department = 'CS'
5,1550,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1550,FROM,0.5,1,FROM Enrollments eINNER JOIN Courses c ON e.CRN=c.CRN
6,1550,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1550,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1550,SELECT,0.5,1,SELECT COUNTNetId
1,1550,FROM,0.5,1,FROM Students
2,1550,WHERE,0.5,1,WHERE Department != 'CS'
5,1550,SELECT,0.5,1,SELECT COUNTNetId
1,1550,FROM,0.5,1,FROM Students
2,1550,WHERE,0.5,1,WHERE Department = 'CS'
5,1551,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1551,FROM,0.5,1,FROM Courses cINNER JOIN Enrollments eNATURAL JOIN Students ON e.CRN=c.CRN
6,1551,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1551,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1551,SELECT,0.5,1,SELECT COUNTNetId
1,1551,FROM,0.5,1,FROM Students
2,1551,WHERE,0.5,1,WHERE Department != 'CS'
5,1551,SELECT,0.5,1,SELECT COUNTNetId
1,1551,FROM,0.5,1,FROM Students
2,1551,WHERE,0.5,1,WHERE Department = 'CS'
5,1552,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1552,FROM,0.5,1,FROM Courses
6,1552,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1552,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1552,SELECT,0.5,1,SELECT COUNT*
1,1552,FROM,0.5,1,FROM Students
2,1552,WHERE,0.5,1,WHERE Department != 'CS'
5,1552,SELECT,0.5,1,SELECT COUNT*
1,1552,FROM,0.5,1,FROM Students
2,1552,WHERE,0.5,1,WHERE Department = 'CS'
5,1553,SELECT,0.5,1,"SELECT Title,
       Instructor"
1,1553,FROM,0.5,1,FROM Courses c
6,1553,ORDER BY,0.5,1,"ORDER BY Instructor,
         Title"
2,1553,WHERE,0.5,1,"WHERE c.Department = 'CS'
  AND <subquery_0> > <subquery_1>
"
5,1553,SELECT,0.5,1,SELECT COUNT*
1,1553,FROM,0.5,1,FROM Students
2,1553,WHERE,0.5,1,WHERE Department != 'CS'
5,1553,SELECT,0.5,1,SELECT COUNT*
1,1553,FROM,0.5,1,FROM Students
